id,created_at,author,likes,followers_count,place,search_term,text
1225916787440717825,2020-02-07 22:58:33,2518941484,31,5586,,Impeached,"@cm_merlin @JoyceWhiteVance This is what happens when you don’t impeach right away. He did so many things to be impeached. He’s a criminal. He should never have been sworn in to be president. This is what we end up with. Lies, lies and now Bill Barr. Hope the Dems have something else.  Complicit GOP. SC?"
1225916755622715392,2020-02-07 22:58:25,1021020774746984450,16,7787,,Impeached,"Not only do Republican Congressmen and women know Vindman told the truth, they stood by silently as he and his twin brother were unceremoniously fired by The Impeached One!"
1225916582813208576,2020-02-07 22:57:44,831159630172680195,54,3484,,Impeached,"🤬🤬🤬🤬🤬🤬

One of the reasons Nixon was going to be impeached was because of his enemies list!

This is a damn national disgrace &amp; I will never forgive GOP for tolerating this!

An American hero who did sign that blank check vs POTUS bone spurs!

Not in my Country! https://t.co/Ra5zqvlRl5"
1225916581437415424,2020-02-07 22:57:44,112045727,8,244,,Impeached,@realDonaldTrump I like presidents who weren't impeached! https://t.co/zauNdaoU6M
1225916417763049475,2020-02-07 22:57:05,11454572,129,91726,,Impeached,"""Unlike other impeached presidents, Trump is poised to potentially serve another full term, increasing the political value of expungement for him and for GOP lawmakers."" https://t.co/Vxj3RgtEig"
1225916142197194757,2020-02-07 22:55:59,1030861201624813568,12,1127,,Impeached,"@jaketapper It's NOT just Vindman, but Vindman's brother also.

It's NOT just Romney, but Romney's sons also.

This is how it STARTS, not how it ENDS.

He can't be impeached again, indicted or even investigated.  Even his campaign can't be investigated.

Dershowitz's argument WON the Senate."
1225916128481943557,2020-02-07 22:55:56,716750760734822400,67,18340,,Impeached,"Trump can now be Impeached again for deliberate witness retaliation against Vindman, which is also a Federal crime"
1225915955336876033,2020-02-07 22:55:14,299071087,6,12622,,Impeached,"@SenSchumer #Trump2020 was impeached for investigating #Biden’s corruption

Trump was acquitted

His approval numbers have gone up

Meanwhile, anointed “Frontrunner” Biden is on the verge of dropping out

Great work there

#MAGA Patriots thank you

🤣🤣🤣"
1225915862995161088,2020-02-07 22:54:52,369278149,7,25441,,Impeached,It ended up right: Trump’s impeached — his presidency blemished forever; but there wasn’t nearly the consensus the founders required for throwing a president out of office. https://t.co/qW3oThvGJm https://t.co/JUWzX5rekt
1225915857110552576,2020-02-07 22:54:51,829784906150600704,13,299,,Impeached,"@tribelaw This is a horrendous attack on America and Her Constitution to take political revenge after someone testified about the president's criminal behavior.

Trump is a criminal, he is impeached forever, and the impeachment trial in the Senate was a cover-up.

#IlligitimatePresident"
1225915830032125952,2020-02-07 22:54:44,888112246907256832,12,10762,,Impeached,"“They wanted him impeached from the time he took his hand off the Bible,” Jones said of calls to impeach President Donald Trump soon after he took office. “That was unfortunate.”
 https://t.co/aMoZx1PPGz"
1225915508148576256,2020-02-07 22:53:28,14046928,5,6649,,Impeached,@GOP Remember that time the President was so shook by the possibility of running against Biden that he got himself impeached for withholding aid to a foreign government in an attempt to coerce them to investigate Biden and his son? Y'all are pathetic. 😂
1225915474707435522,2020-02-07 22:53:20,16257765,26,407,,Impeached,@Newsweek Are these the same Christians that don’t mind their chosen impeached lying president cheats on his 3rd wife with a porn star &amp; nude model and then PAYS the women off?  😀
1225915408777129984,2020-02-07 22:53:04,1102578023554080772,14,130,,Impeached,"@TomJChicago Much as I would like to see him impeached again, Pelosi cannot risk alienating more voters."
1225915247149682688,2020-02-07 22:52:25,1128377619655925760,9,3608,,Impeached,"@TomJChicago 👏👏👏👏👏👏
And you KNOW Congress has much MORE they are just not ‘telling’ we the little folk! 

Hit the streets folks if we want our country BACK b4 it is too LATE! 

Waiting for his impeached forever mook’s inevitable neuro/physical mental decline is an opt but no firm date"
1225915157185908736,2020-02-07 22:52:04,1223548887660544000,15,142,,Impeached,"@TimRunsHisMouth @HillaryClinton IMPEACHED IS FOREVER

."
1225914898292596743,2020-02-07 22:51:02,49811758,5,452,,Impeached,"@TomJChicago While I'd love it if Trump were impeached again (and he certainly deserves it), the outcome in the Senate would likely be the same, and I think it would actually harm the Democrats in November...

1/"
1225914644511907840,2020-02-07 22:50:02,707251657877229568,8,496,,Impeached,He’s the only one who can beat Impeached trump https://t.co/XLPPfcB8N1
1225914638287552513,2020-02-07 22:50:00,463908083,67,1455,,Impeached,"@TomJChicago Nothing in the constitution says a president can't be impeached multiple times. Impeach him and impeach him again, keep doing it till he is gone. There are more than enough reasons to have endless impeachments."
1225914543295078403,2020-02-07 22:49:38,1188524868209385478,7,157,,Impeached,@JudicialWatch @TomFitton @realDonaldTrump IMPEACHED FOREVER!
1225914451808980992,2020-02-07 22:49:16,731498003203117057,18,4,,Impeached,"@GeriFitzgerald @MichaelSteele @NicolleDWallace Well, yes, he should be impeached for this."
1225914368363126784,2020-02-07 22:48:56,1154845826100842496,46,2572,,Impeached,"@TomJChicago We can wait and see what else he does, his hubris is making him sloppy. We can surely see him being impeached again by the end of the year for all kinds of abuses and watch the GOP wring their hands and call it a hoax, they'll be so exhausted by it but we'll be invigorated."
1225914273106296832,2020-02-07 22:48:33,1216550727666896897,6,157,,Impeached,@BCOOL333 Democrats WON! Trump is IMPEACHED FOREVER!!
1225913998366953473,2020-02-07 22:47:28,785543442327867393,83,10661,,Impeached,Actually Bette Cracker...he wasn’t Impeached for any of those things!! He was Impeached because whack jobs like you do not like him!! No evidence and no factual witnesses of a crime means...he got Acquitted of y’all’s BS!! Sit down and STFU!!! https://t.co/xDRfigxRKU
1225913874429308929,2020-02-07 22:46:58,1060547875220779009,153,4121,,Impeached,"@washingtonpost NO!!!!!!!!!!

Trump was impeached and this will always be on his record.

The Senate trial was a sham and the GOP has betrayed American."
1225913791944114178,2020-02-07 22:46:39,910972469015584769,26,77,,Impeached,"@GOP IMPEACHED FOR LIFE!!  BTW, can the GOP find another source to quote?  Fox is not news."
1225913791080206336,2020-02-07 22:46:38,18534622,5,515,,Impeached,@GOP Were they impeached..?
1225913427794841600,2020-02-07 22:45:12,4885362549,5,1,,Impeached,@TWIT_ANTHONY @realDonaldTrump He is still impeached and there’s not a thing he can do to change that!!!
1225913158063226886,2020-02-07 22:44:07,1156008733,5,100,,Impeached,@TeamTrump @realDonaldTrump @IvankaTrump #GrifterBarbie propaganda bullshit show continues from #NepotismBarbie @POTUS impeached president forever
1225912968157642752,2020-02-07 22:43:22,51633096,6,386,,Impeached,@davidcicilline He must be impeached again.
1225912968073940993,2020-02-07 22:43:22,19954325,18,262,,Impeached,I read today that @realDonaldTrump wants House to expunge his impeachment if @GOP wins House. Would someone tell the cult members that they can't claim he's not still impeached while also wanting it expunged. I know they don't understand the Constitution but it's not that hard.
1225912879209209857,2020-02-07 22:43:01,1322574662,40,959,"Milton, Ontario",Impeached,@Dax_x98 FOREVER IMPEACHED
1225912637315219456,2020-02-07 22:42:03,4731261449,13,4629,,Impeached,"Anyone else have a gut instinct that our impeached walking spray tan just overplayed his hand, again, by brazenly retaliating against a decorated Lt. Col. and against his (formerly) JAG Officer twin brother?"
1225912634450567170,2020-02-07 22:42:03,168392491,10,9536,"Florida, USA",Impeached,"@NavyVetResister @ateacher97 Almost makes me want to go on FB just to report him. These are the ppl enforcing our laws? They are the reason I was scared to put my IMPEACH 45 sticker on my car. 

We impeached him anyway, didn't we? A toast to all enjoying
#trumpIsGuilty 
#trumpIsImpeachedForLife 
🥂🍻🥤🧃"
1225912322033479681,2020-02-07 22:40:48,124003770,2477,3779092,,Impeached,"HOW MANY OTHER HEAVY 
       HITTER,VINDICTIVE,
  REPUBLICAN POLITICIANS, HAVE HAD HIT-LISTS,OR ARE CURRENTLY COMPILING ONES.
             BOSS TWEED.
         J. EDGAR HOOVER.
         JOSEPH McCARTHY.
         RICHARD NIXON.
              impeached
            donald j trump"
1225912275321704448,2020-02-07 22:40:37,32869264,5,3616,,Impeached,@RepLeeZeldin Pure Retaliation and his brother was also escorted out. Petty little impeached guy taking revenge.
1225912232640274432,2020-02-07 22:40:27,3220841136,7,339,,Impeached,"Impeached in the streets, impotent in the sheets"
1225912219734429696,2020-02-07 22:40:24,1343391420,76,79,,Impeached,"@TomJChicago We worried about the devil's health and he's abusing his power2 days after being impeached for abusing his power. He fired a man for telling the truth...AND HIS BROTHER..what you waiting for, him to fire his mother?"
1225912141120778241,2020-02-07 22:40:05,785230266008739844,34,10,,Impeached,"@B_BNKS @RepSwalwell @realDonaldTrump If you believe or not believe Pres. Trump,needed to be Impeached, the call was made and Vindman did his job  That's it . Don't rag on a Military guy who did his job."
1225912119281037313,2020-02-07 22:40:00,32871086,3394,680408,,Impeached,"Eliot Engel: ""This is shameful ... But this is also what we should now expect from an impeached president whose party has decided he is above the law and accountable to no one. Any senator who voted to keep Trump in office thinking he has learned his lesson must answer for this."""
1225912091221078016,2020-02-07 22:39:53,732945387691053057,7,105,,Impeached,@BBCWorld Best week ever! Hasn't he just been impeached for high crimes and misdemeanours  and cleared by the phoney cronies!
1225912075370815494,2020-02-07 22:39:49,3903771856,9,4,,Impeached,@TWIT_ANTHONY @realDonaldTrump They say he’s impeached. He is. Forever.
1225911948539289600,2020-02-07 22:39:19,1197764690211852288,6,341,,Impeached,"@CunningMarshal @zaharias19 @RoadWarrior4073 @Hildolfr3 @akvawe66 @Flattielover @LisaNicholo @CureLeftism @BobC7000 @missjulialee @TrumpSugar @ToKeepUsGreat @PersevereEver @misshellca @annableigh @GOPkleptocrat @EJ_LiveWithLove @Shav1962 @KuroKitteh @2tall2fall4it @skrnyc5 @SBDSoultrain @DavidMo62241953 @Politinfo @PhilipEMSkinne1 @donnnie @americanism36 @UrLocalDaddie @DectiveSamSpade @Cult45Richie @misshellcav2 @TaraCam74631745 @SumiNemo169 @WendyLouWho11 @HuskerDirt @JaxFaux @phil_mckraken @calijeff1 @J_man63 @ToastedRe @iamthealphacat @DigiVorr @HouseOfJames2 @Aimhighffw @Sharonlynn1967 @CRKittle @georgew17751 @ThereseOSulliv2 @GingerMermaid1 @YouTube Lt. Col.  Alexander  Vindman   will forever be a 
H  E  R  O   and   P  A  T  R  I  O  T  
Trump Always CORRUPT and GUILTY 
Trumps Legacy 💩  Forever   IMPEACHED and NOT Innocent."
1225911850480566277,2020-02-07 22:38:56,55192727,16,18379,,Impeached,"After voting with Democrats to remove ⁦@realDonaldTrump⁩, (soon to be former) Senator ⁦@DougJones⁩ admits Democrats “wanted him impeached from the time he took his hand off the Bible.” #ALsen #ALpolitics  https://t.co/mOrZyukFkW"
1225911789948407808,2020-02-07 22:38:41,800109657406590976,76,113132,,Impeached,QUICK QUIZ: What happens when fear and self-preservation leads you to abandon your duties and leave an impeached President unchecked? See below for the correct response. Check back later for many more examples soon. #ThanksRepublicanSenators https://t.co/QkKZshR8V3
1225911724240449536,2020-02-07 22:38:26,816501082209878016,5,6356,,Impeached,@GOPChairwoman @realDonaldTrump Trump will be impeached forever. Trump will NEVER be King or a dictator.
1225911685665480704,2020-02-07 22:38:16,724037074110783492,192,50102,,Impeached,"Trump fired Alexander Vindman for testifying in the impeachment hearings.
There's nothing like an abuse of power to show you don't abuse your power, right after you were impeached for abuse of power."
1225911634490728450,2020-02-07 22:38:04,1163549188241657857,25,9,,Impeached,@JohnJBrea @Nugewqtd @nunnia1 Yes. He was impeached. Forever. Your point?
1225911600567197699,2020-02-07 22:37:56,1643534964,5,250,,Impeached,@earthmother1951 @thehill Don’t wanna hear about the constitution or federal laws from the left .. and if this is the new standard for impeaching/removing a president their is no reason to ever hold another election. Every president will be impeached. It’s disgraceful.
1225911389639892992,2020-02-07 22:37:06,116226042,64,44634,,Impeached,"You're clueless (and this is me being charitable) if you think a President should retain on his staff someone who revealed details of private discussions to outsiders and testified to have him/her impeached.

Are y'all really this clueless or y'alls just pretending? 😀😀😀"
1225911266109091840,2020-02-07 22:36:36,1554515748,10,16411,,Impeached,"@ericswalwell @realDonaldTrump Trump is a coward.He waits until 
he gets his acquittal until he strikes back,but notably let’s  Republicans off the hook that said
what he did was wrong—as long
as they acquitted him.Dershowitz 
gave Trump what he gave to OJ
an acquittal but he is still guilty,
forever impeached"
1225911254910414850,2020-02-07 22:36:34,270655625,14,978,,Impeached,@MarkSZaidEsq Aren’t you the Lawyer that stayed President Trump would be impeached? I think they should have kicked Vidman to the curb after his lying testimony !
1225911127823015936,2020-02-07 22:36:03,709445935302979584,46,4,,Impeached,@Tiffine54589428 @itsJeffTiedrich @realDonaldTrump Forever.....IMPEACHED!!!!🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
1225911111716933633,2020-02-07 22:36:00,753400753000157185,9,264,,Impeached,"@_wintergirl93 @Chey1Sanders @realDonaldTrump Say, aren't those the same states where Bill Clinton is permanently impeached?"
1225911102506242048,2020-02-07 22:35:57,253344989,9,2734,,Impeached,@jaketapper @kaitlancollins He and his twin brother @jaketapper  they weren’t “pushed” out.  They were targeted and intentionally fired by an impeached president because one brother responded to a subpoena and told the truth.
1225911023510704134,2020-02-07 22:35:38,425268743,7,15968,,Impeached,"Jones admits Democrats wanted Trump ‘impeached from the time he took his hand off the Bible’ 
By @sean_yhn https://t.co/qc53izKQFV"
1225910970100469765,2020-02-07 22:35:26,972728556,23,218,,Impeached,"@phreeck @shoe0nhead Also, reps are now saying that if they'll have the house next time, they will have the impeachment expunged. So from the official standpoint - he won't even be ""impeached forever""."
1225910941763690497,2020-02-07 22:35:19,871786450056073219,5,47,,Impeached,@SailorGallifre1 @shoe0nhead He is impeached tho. Not removed from office but still impeached. The other two presidents who were impeached were also acquitted
1225910940870135808,2020-02-07 22:35:19,886099802,11,5260,,Impeached,Lt Colonel Vindman will always be a Hero. Donald Trump will always be an impeached Draft Dodger
1225910859865772033,2020-02-07 22:34:59,1073684405313519616,9,2003,,Impeached,"@Quazzimus @real_defender @itsJeffTiedrich @realDonaldTrump *Impeached forever and always! 
The asterisk never leaves."
1225910851548459010,2020-02-07 22:34:57,1949347722,16,7275,,Impeached,@TuckerCarlson Any politician who puts illegals above citizens should be impeached and imprisoned.
1225910792966594560,2020-02-07 22:34:44,1078918003151069185,7,1208,,Impeached,@NoWay7790 @realDonaldTrump Your dumb. He’s not impeached TRUMP IS ACQUITTED FOREVER
1225910748645404672,2020-02-07 22:34:33,149148358,27,44,,Impeached,"@gtconway3d Can he be impeached again?  Perhaps for same or something different?  And, this time, continue in the courts to subpoena witnesses?"
1225910693062463488,2020-02-07 22:34:20,829390100639387648,9,13420,,Impeached,"Lt. Col. Vindman is a courageous patriot. 

Trump will always be an impeached Russian asset.

Republicans are ill. Above all, they want a leader who will hurt, immobilize, irritate, offend, and even physically harm opponents. /1"
